ID;DT_CUSTOMER;YEAR_BIRTH;ANNUAL_INCOME;ID_EDUCATION;ID_MARITAL_STATUS;KID_HOME;TEEN_HOME;DAYS_LAST_PURCHASE;MNT_WINES;MNT_FRUITS;MNT_MEAT;MNT_FISH;MNT_SWEET;NUM_DEALS_PURCHASES;WEB_PURCHASES;CATALOG_PURCHASES;STORE_PURCHASES;WEB_VISITS_MONTH;COMPLAIN
10033;13/2/2014;1973;31163;1;3;1;0;54;2;3;10;11;2;1;1;0;3;6;0
9349;19/12/2013;1985;92533;3;4;0;0;84;693;21;118;110;147;1;6;5;11;2;0
274;23/12/2013;1973;34853;3;5;1;1;75;9;3;15;2;3;2;2;0;3;6;0
3388;30/10/2013;1967;70844;3;3;1;1;16;129;26;67;3;67;5;6;1;5;7;0
922;4/5/2013;1979;31086;1;4;1;1;79;16;2;11;3;0;2;1;1;2;8;0
8588;25/8/2012;1961;60544;3;4;1;1;92;201;2;43;3;5;4;5;1;5;6;0
2518;25/1/2013;1986;20491;1;6;0;0;16;5;4;5;4;2;1;0;1;2;7;0
574;23/4/2014;1964;42523;3;4;0;0;96;14;36;11;3;26;1;1;1;4;2;0
3220;14/2/2013;1983;39922;3;4;1;0;30;29;12;59;19;1;2;3;0;4;8;0
5967;18/7/2013;1952;33402;3;6;1;1;60;26;2;19;10;5;3;2;1;3;8;0
1183;21/9/2013;1949;36408;4;4;1;1;11;9;1;4;3;2;1;1;0;2;6;0
6856;3/9/2012;1979;21645;3;6;1;0;75;14;0;23;4;5;3;3;0;3;9;0
4530;24/10/2012;1948;78427;4;7;0;0;36;972;19;595;180;26;3;3;7;10;3;0
1553;27/9/2013;1946;82657;3;6;0;0;71;966;168;672;246;105;1;7;5;10;4;0
4682;15/10/2013;1958;51876;3;4;0;0;88;99;27;102;28;48;1;2;2;8;1;0
8204;16/12/2012;1971;78041;1;4;0;0;93;482;35;553;72;160;1;4;4;9;2;0
5221;1/12/2012;1957;52852;3;4;0;1;93;714;8;99;11;0;4;10;7;5;8;0
1232;25/10/2013;1982;70038;5;6;0;0;54;587;54;348;71;54;1;4;4;8;2;0
1927;23/3/2014;1973;69401;1;6;0;1;41;399;27;159;58;8;4;4;4;5;2;0
5788;17/2/2013;1972;46053;3;6;1;0;46;56;10;92;19;7;3;3;2;4;5;0
6652;9/6/2014;1965;77343;3;4;0;0;28;227;151;573;98;54;1;3;4;9;1;0
6246;13/11/2013;1953;73892;3;5;0;0;40;703;102;601;0;58;1;3;11;8;1;0
5975;30/9/2013;1967;40304;5;5;1;0;82;37;0;17;0;0;1;2;0;3;7;0
6875;28/8/2012;1965;32727;5;6;0;0;38;167;13;180;86;13;2;7;3;5;8;0
4399;25/6/2014;1969;68695;3;6;0;0;3;458;81;356;106;50;1;4;4;7;2;0
4042;13/10/2012;1971;43300;3;3;0;1;87;91;3;52;2;1;3;4;0;4;8;0
2157;12/1/2013;1972;26290;3;6;1;1;49;15;8;16;11;5;4;2;0;4;6;0
10133;12/2/2014;1970;93790;3;5;0;0;16;1302;68;731;89;114;0;6;7;12;2;0
2525;14/9/2012;1974;38410;5;4;0;0;65;153;64;123;116;64;2;5;2;9;6;0
8233;26/1/2014;1950;64866;4;7;0;1;9;508;5;21;7;5;4;7;3;7;5;0
9483;19/8/2013;1959;57957;3;6;0;1;24;290;59;177;77;5;7;4;6;8;3;1
2945;13/4/2014;1955;46015;5;6;1;1;25;38;0;2;0;0;1;1;0;3;7;0
10403;18/6/2014;1978;16531;3;6;1;0;43;2;13;6;7;5;3;3;0;3;7;0
5074;8/7/2013;1986;28072;4;4;1;0;10;30;0;10;2;0;1;1;0;3;7;0
10524;20/6/2013;1963;49476;4;3;0;1;29;386;23;95;54;41;4;2;11;5;2;0
4690;13/2/2013;1953;50725;3;4;0;1;45;443;10;75;0;10;4;8;1;8;8;0
7521;12/5/2013;1952;83844;3;6;0;0;57;901;31;345;75;31;1;4;4;11;1;0
7196;8/2/2014;1950;41145;5;4;1;1;20;9;0;3;0;0;1;0;0;3;3;0
4406;16/1/2013;1970;67419;3;6;0;1;29;846;84;352;91;56;4;9;4;8;5;0
9672;21/12/2013;1970;23162;1;4;1;1;82;8;3;9;19;4;3;1;1;3;6;0
4864;2/5/2013;1977;34380;3;4;1;0;68;72;7;58;13;1;4;4;1;3;8;0
4706;27/4/2013;1966;34704;3;5;0;1;65;29;0;5;0;1;1;1;0;3;5;0
4070;1/9/2012;1969;94871;5;4;0;2;99;169;24;553;188;0;1;8;5;4;7;0
25;16/11/2012;1958;65148;3;4;0;1;9;460;35;422;33;12;2;6;6;7;4;0
3697;12/2/2013;1954;39898;3;6;0;1;20;69;8;26;12;7;2;3;0;4;7;0
217;23/11/2012;1956;64857;4;5;0;0;78;556;14;717;210;0;1;7;5;10;4;0
4220;2/11/2013;1970;59892;5;4;0;1;26;73;0;13;0;1;1;2;1;3;3;0
5286;28/10/2013;1987;41020;4;5;0;0;68;112;1;54;7;7;1;3;2;4;3;0
9559;24/1/2014;1961;57072;5;4;0;1;79;944;0;60;0;0;2;7;5;13;5;0
2849;1/4/2013;1979;60474;3;5;0;1;25;265;199;303;234;9;7;10;2;12;7;0
7787;31/8/2012;1960;62807;3;6;0;1;83;526;28;135;10;21;3;5;3;12;5;0
3102;16/10/2013;1981;19414;1;6;1;0;32;2;3;12;3;5;1;1;0;3;8;0
5868;22/8/2013;1980;19107;3;4;1;0;49;2;4;9;10;5;2;1;0;3;7;0
8370;2/8/2012;1976;75484;1;6;0;1;50;378;97;259;197;194;2;7;3;6;4;0
9988;3/3/2013;1976;70379;4;5;0;1;84;553;25;142;65;67;3;6;3;13;4;0
2939;22/6/2014;1970;79419;4;6;0;0;96;751;127;687;20;15;1;4;6;4;2;0
5529;10/6/2014;1946;64014;5;6;2;1;56;406;0;30;0;0;7;8;2;5;7;0
9743;11/1/2013;1955;76998;3;4;0;1;85;1449;89;161;69;35;2;11;8;8;6;0
5763;10/11/2013;1972;49854;4;6;1;0;63;123;17;171;39;0;5;6;2;5;6;0
3478;24/6/2013;1971;60585;5;4;1;1;17;267;42;309;55;42;10;7;4;9;5;0
7494;21/1/2013;1950;42873;5;3;1;1;11;209;0;40;3;2;4;6;1;4;8;0
1763;27/7/2013;1988;87679;3;6;0;0;62;1259;172;815;97;148;1;7;11;10;4;0
7250;1/10/2013;1978;57867;3;6;1;0;48;344;35;178;15;23;7;7;2;9;6;0
2005;11/12/2013;1990;35765;3;4;1;0;86;22;3;30;0;5;2;2;0;4;6;0
10770;26/1/2014;1959;65492;3;4;0;0;73;247;161;295;210;85;2;4;7;13;2;0
6885;1/12/2013;1977;32952;3;3;1;0;36;38;0;12;3;1;1;2;0;3;7;0
2072;16/8/2012;1969;53374;5;6;0;1;34;896;10;101;13;10;6;4;2;9;9;0
9463;13/11/2012;1959;71706;3;6;0;1;16;931;56;253;91;98;4;9;5;7;5;0
6318;13/1/2013;1988;68487;3;4;0;0;48;758;12;385;33;89;1;9;7;13;4;0
4093;11/2/2013;1975;53253;4;6;1;1;61;216;9;57;20;9;7;4;3;5;5;0
5751;13/2/2014;1973;31163;1;3;1;0;54;2;3;10;11;2;1;1;0;3;6;0
3340;17/8/2012;1977;42014;3;4;1;0;56;244;15;108;4;15;6;7;1;6;8;0
3594;5/11/2012;1973;54108;4;4;1;1;74;539;6;91;8;6;13;8;2;9;8;0
3584;20/8/2012;1955;49667;5;5;0;0;35;1181;26;120;17;13;2;5;10;5;8;0
3643;20/3/2014;1974;63206;4;4;0;0;65;750;8;125;11;8;1;4;3;6;2;0
851;9/7/2013;1972;57136;4;4;1;1;48;306;5;109;21;109;9;5;2;10;6;0
7706;7/11/2012;1975;46772;1;6;0;1;88;350;104;189;197;151;6;11;8;5;8;0
3967;25/10/2013;1971;78931;5;4;0;0;19;331;197;170;58;152;1;2;8;13;1;0
10128;8/6/2013;1958;53977;3;6;0;1;21;620;16;165;0;24;5;5;5;12;5;0
486;2/2/2014;1988;84219;3;4;0;0;27;434;137;400;45;137;1;3;4;10;1;0
9;18/8/2012;1975;46098;4;5;1;1;86;57;0;27;0;0;4;3;2;2;8;0
9451;25/11/2012;1965;73538;3;4;0;1;92;811;76;428;99;137;3;10;4;9;7;0
9264;27/4/2014;1986;79529;3;4;0;0;1;423;42;706;73;197;1;4;8;9;2;0
3865;30/4/2013;1977;20981;1;6;0;0;14;2;12;10;6;13;1;3;1;2;8;0
2853;11/3/2014;1980;51766;3;5;1;0;74;60;51;87;6;20;2;4;2;4;5;0
1490;28/11/2012;1962;55759;3;4;0;1;84;675;0;85;10;7;5;10;3;8;8;0
6310;9/9/2013;1978;33039;3;4;1;0;4;30;8;12;8;8;1;2;0;4;5;0
10380;20/9/2013;1972;37787;4;4;1;0;50;40;1;40;4;3;1;3;0;3;8;0
3887;11/11/2012;1970;27242;3;5;1;0;2;3;17;26;20;1;2;2;0;3;9;0
4278;3/6/2013;1983;87188;5;5;0;0;73;910;111;724;49;74;1;10;2;6;3;0
8643;26/5/2013;1971;69930;3;6;0;0;21;252;98;827;219;70;1;4;5;12;3;0
1998;7/2/2014;1976;37697;3;5;1;0;82;34;6;21;11;4;1;2;1;3;6;0
10795;6/5/2014;1973;37401;5;4;1;0;14;19;3;19;3;1;2;2;0;3;7;0
11110;13/4/2013;1973;3502;3;5;1;0;56;2;1;1;0;0;0;0;0;0;14;0
2408;20/11/2012;1976;58597;3;4;1;1;20;490;0;184;10;28;12;7;4;9;7;0
202;5/4/2014;1948;82032;5;7;0;0;54;332;194;377;149;125;0;4;6;7;1;0
7998;11/12/2012;1958;28087;3;6;1;1;77;53;8;17;13;0;3;2;2;2;7;0
830;24/2/2014;1987;74004;5;5;0;0;5;784;48;560;42;176;1;4;6;4;3;0
3536;24/3/2013;1960;19740;3;6;0;1;65;7;11;3;10;4;2;1;1;3;5;0
6050;11/12/2012;1975;57036;1;4;0;1;33;1171;43;219;19;14;4;6;3;13;9;0
125;15/5/2013;1958;53083;1;6;1;1;65;215;7;33;3;0;6;5;1;5;7;0
3463;14/6/2014;1975;69283;5;4;0;1;41;674;62;134;0;26;4;7;3;13;5;0
2804;18/8/2012;1975;46098;4;5;1;1;86;57;0;27;0;0;4;3;2;2;8;0
3745;4/9/2012;1988;23331;1;4;1;0;92;5;36;7;0;10;2;3;0;3;8;0
9771;5/10/2012;1988;23331;1;5;1;0;97;104;20;101;24;15;6;5;1;5;9;0
451;20/12/2013;1989;9255;3;5;1;0;91;9;0;7;2;0;1;1;1;2;8;0
10530;7/12/2013;1959;67786;5;7;0;0;0;431;82;441;80;20;1;3;6;6;1;0
1079;16/10/2012;1971;71969;5;4;0;1;59;1000;0;76;0;0;3;3;4;9;8;0
8920;12/1/2013;1967;59235;4;5;1;0;4;448;40;469;80;0;3;11;2;12;7;0
6678;28/3/2014;1989;31928;3;6;1;0;5;33;4;24;4;2;2;3;0;4;7;0
3852;8/3/2013;1961;74881;4;6;1;1;48;505;72;270;36;27;4;9;2;12;5;0
528;29/11/2012;1978;65819;3;4;0;0;99;267;38;701;149;165;1;5;4;10;3;0
73;26/5/2013;1953;51411;5;5;1;2;81;14;0;3;0;0;1;0;0;3;5;0
5589;31/8/2012;1964;51983;3;3;0;1;95;631;0;115;10;7;3;9;2;10;7;0
10212;13/1/2013;1986;42386;4;6;1;0;43;65;4;16;0;4;1;3;0;3;8;0
6365;2/9/2013;1987;30390;1;4;0;0;5;10;12;12;25;1;1;2;0;3;6;0
5636;9/11/2012;1963;30983;3;5;0;0;50;51;4;50;12;1;1;4;0;3;8;0
591;20/1/2013;1957;66033;3;7;0;1;76;293;35;179;46;59;2;8;3;7;7;0
2217;29/3/2013;1975;37284;1;4;1;1;46;11;1;2;2;1;1;0;0;3;6;0
2544;12/10/2013;1951;57530;4;3;0;1;68;50;1;27;6;7;1;1;1;4;1;0
7725;8/3/2014;1965;76800;1;4;0;0;33;173;26;255;35;71;1;4;4;7;1;0
8091;2/9/2012;1956;63943;3;4;0;1;50;423;184;368;13;97;1;6;4;6;5;0
7321;23/5/2014;1962;76081;3;6;0;0;85;292;30;415;63;33;1;4;5;4;2;0
5462;12/8/2012;1974;67445;3;4;0;1;63;757;80;217;29;80;5;9;6;12;6;0
7791;15/9/2013;1967;37054;4;4;1;1;89;12;1;6;0;1;2;1;0;3;7;0
955;28/10/2012;1962;47175;4;6;1;1;81;167;2;44;6;2;7;4;2;4;8;0
4037;14/6/2013;1976;31859;3;3;1;0;77;3;1;3;8;0;1;1;0;2;7;0
6642;23/1/2013;1961;27215;3;3;2;1;50;30;5;22;8;9;4;2;1;4;6;0
2793;21/7/2013;1976;70179;5;3;0;1;10;532;88;168;69;44;3;7;3;13;5;0
5424;14/2/2013;1983;39922;3;4;1;0;30;29;12;59;19;1;2;3;0;4;8;0
879;4/11/2013;1976;49681;4;4;0;2;66;411;0;26;0;0;6;7;1;7;7;0
9530;1/11/2012;1988;24645;3;4;1;0;16;5;3;4;4;1;1;1;0;2;8;0
4828;18/6/2014;1954;79865;3;3;0;1;12;71;99;278;185;121;1;5;10;5;1;0
10699;16/6/2014;1985;44322;3;4;1;0;30;46;0;40;3;0;2;3;0;3;8;0
1497;19/1/2013;1952;47958;3;5;0;1;8;268;11;88;15;3;2;6;3;5;5;0
7476;2/12/2012;1964;63972;4;5;0;1;93;928;63;254;0;12;4;5;4;10;4;0
4390;15/4/2014;1954;75315;3;6;0;1;14;459;15;171;142;23;2;5;4;12;2;0
10478;27/9/2012;1950;55517;5;4;1;1;53;483;0;108;0;6;5;11;1;6;9;0
1081;27/3/2013;1957;75283;5;4;1;2;26;733;9;180;12;19;11;6;3;5;4;0
4261;24/11/2012;1946;82800;5;5;0;0;23;1006;22;115;59;68;1;7;6;12;3;0
9916;3/11/2012;1954;38998;3;4;1;1;92;34;1;14;0;0;3;2;0;3;8;1
5350;13/2/2014;1991;90638;4;5;0;0;29;1156;120;915;94;144;1;3;4;10;1;0
8135;28/10/2013;1986;27161;4;4;1;0;41;7;4;23;7;0;1;1;0;3;7;0
8685;17/8/2012;1977;42014;3;4;1;0;56;244;15;108;4;15;6;7;1;6;8;0
4967;29/3/2013;1960;38201;5;6;0;1;19;233;0;23;0;0;4;5;1;5;8;0
2130;23/3/2014;1982;45203;3;6;2;0;4;35;3;67;10;8;1;3;1;3;6;0
9298;28/4/2014;1947;81574;5;6;0;0;89;1252;0;465;46;35;1;4;5;8;1;0
8175;21/6/2013;1992;34935;3;4;0;0;71;34;4;66;3;10;1;2;1;4;7;0
6257;23/1/2013;1976;60482;4;5;0;1;81;255;43;134;37;14;1;7;2;7;7;0
3790;23/1/2014;1956;34633;3;6;2;1;31;8;1;5;0;0;1;1;0;2;6;0
9952;11/12/2013;1947;78093;4;6;0;0;53;368;32;639;13;43;1;4;7;5;1;0
3503;2/12/2013;1950;82460;3;3;0;0;78;255;47;573;52;32;1;5;3;6;1;0
5223;23/4/2014;1966;45903;4;6;0;1;80;33;8;10;2;10;2;2;1;3;4;0
4608;25/2/2014;1987;81361;3;3;0;0;18;163;23;424;27;65;1;3;10;13;1;0
1626;19/5/2014;1973;35860;5;3;1;1;37;15;0;8;4;2;2;1;1;2;5;0
4764;19/8/2012;1952;40442;4;6;1;1;52;45;12;52;25;22;4;3;1;4;7;0
2471;27/6/2014;1965;61482;3;4;0;0;39;48;58;68;16;66;1;3;2;6;2;0
5892;10/4/2013;1980;34968;3;4;1;0;11;158;6;45;8;2;7;3;2;5;7;0
2612;24/12/2013;1987;75794;3;4;0;0;33;754;160;625;63;32;1;7;5;12;3;0
4971;6/12/2012;1962;31497;5;6;0;1;22;108;1;28;13;1;2;3;1;4;8;0
5185;14/2/2013;1955;74268;3;4;0;0;83;199;66;315;97;174;1;4;3;5;2;0
10069;31/8/2012;1988;13724;2;6;1;0;43;2;7;5;2;15;1;2;0;2;9;0
2262;26/8/2013;1965;45143;4;6;0;1;74;202;5;74;11;5;3;6;1;5;7;0
1131;5/4/2014;1967;52569;5;5;0;1;54;85;0;3;0;0;1;2;0;4;3;0
1041;18/10/2012;1973;48432;5;5;0;1;3;322;3;50;4;3;5;7;1;6;8;0
24;15/2/2014;1960;17144;4;6;1;1;96;18;2;19;0;2;5;3;0;4;7;0
3409;15/10/2013;1984;36108;3;5;1;0;68;141;8;129;3;11;3;7;1;4;9;0
7022;28/9/2012;1971;76445;3;4;1;0;2;739;107;309;140;80;1;2;5;13;6;0
7943;25/4/2014;1975;36663;5;4;1;0;40;18;0;6;3;3;1;1;1;3;2;0
5272;27/6/2013;1965;53843;4;4;0;1;64;378;0;88;19;4;4;8;5;3;7;0
5453;26/9/2012;1956;90226;4;4;0;0;26;1083;108;649;253;151;1;4;7;12;2;0
2565;1/6/2013;1955;70638;4;3;0;0;69;1016;12;215;16;12;1;4;5;10;3;0
800;30/8/2013;1960;44512;3;6;1;1;57;23;1;6;0;0;2;1;0;3;4;0
11092;2/3/2014;1961;27116;3;4;1;1;78;12;1;21;2;2;2;2;0;3;7;0
5062;27/7/2013;1963;54072;5;4;1;1;71;35;0;4;0;0;1;2;0;2;8;0
8969;16/1/2013;1977;71855;3;4;0;1;59;548;31;422;0;112;4;5;5;11;3;0
4656;30/3/2013;1990;51250;1;5;1;0;28;342;32;230;34;32;5;10;5;4;9;0
4480;9/3/2014;1973;60432;4;4;0;1;61;365;3;15;4;3;5;7;2;5;6;0
9971;11/4/2014;1964;65526;5;4;0;1;22;397;19;69;12;0;1;4;4;8;2;0
6729;10/8/2012;1988;68655;3;5;0;0;95;456;19;832;75;118;1;4;5;11;3;0
1773;4/12/2012;1978;12393;1;4;0;0;38;5;6;15;11;7;1;2;0;3;9;0
9242;17/8/2013;1990;64509;3;5;0;0;19;836;185;575;24;25;1;6;3;9;4;0
1764;9/8/2013;1975;33955;3;5;1;0;92;100;2;128;23;7;4;5;1;5;8;0
6215;29/12/2013;1977;31353;3;4;1;1;24;10;0;10;3;1;2;1;1;2;8;0
10099;5/10/2013;1984;55434;3;4;1;0;21;238;115;215;169;69;3;5;3;13;4;0
5423;27/10/2013;1983;28359;3;6;1;0;35;6;0;5;2;1;1;1;0;2;7;0
940;18/5/2014;1987;57100;3;5;1;0;9;158;11;99;15;11;2;3;2;7;3;0
3011;27/1/2014;1965;69139;3;4;0;1;23;86;12;75;33;15;1;4;1;5;4;0
3298;8/11/2012;1956;52973;4;4;0;1;92;856;0;76;12;9;7;9;6;9;8;0
8286;20/8/2013;1965;51717;5;6;0;1;55;98;1;17;0;1;1;3;0;4;7;0
9668;12/1/2013;1971;18793;3;4;1;0;14;4;16;20;0;17;3;2;0;4;8;0
5120;25/9/2012;1982;66664;1;6;0;0;78;398;96;447;220;96;1;5;7;6;3;0
6097;16/1/2013;1959;50664;3;5;1;1;64;313;8;104;6;4;9;8;1;6;9;0
7019;23/1/2013;1963;54414;3;6;1;1;49;109;18;16;24;26;4;3;1;5;4;0
7408;3/3/2014;1952;54549;5;4;0;1;8;216;2;6;0;0;2;5;1;4;7;0
8041;8/9/2012;1971;47111;5;7;0;1;35;595;71;153;120;112;6;3;2;10;9;0
252;17/3/2013;1963;41003;5;3;0;0;11;123;133;142;71;44;1;6;2;8;6;0
9986;22/2/2014;1982;19444;3;6;1;0;8;16;0;23;3;2;3;4;1;2;7;0
3276;25/10/2013;1976;36301;1;6;1;0;53;11;12;35;3;5;1;3;0;3;7;0
3859;31/8/2013;1947;73059;5;6;0;1;36;410;112;420;0;82;1;9;3;13;4;0
3570;21/10/2013;1969;42731;5;6;1;0;64;159;2;51;6;2;3;4;1;5;5;0
3783;24/3/2014;1959;52854;5;4;1;1;43;105;0;10;0;1;2;2;1;4;5;0
10207;19/6/2013;1978;22775;3;6;1;0;40;5;1;8;0;0;1;1;0;2;8;0
10906;8/10/2013;1948;46681;5;6;0;2;52;269;15;69;15;19;2;4;6;4;5;0
3427;12/4/2013;1955;59821;5;4;0;1;11;629;0;70;0;0;6;11;2;7;8;0
5209;17/6/2013;1954;50002;3;3;0;1;21;443;5;71;21;16;2;8;2;7;7;0
10711;2/10/2013;1945;69755;3;4;0;0;23;217;77;373;111;23;1;3;6;12;1;0
10785;19/6/2014;1969;44078;3;4;1;1;17;24;1;10;2;0;2;2;0;3;5;0
2814;27/6/2013;1976;30560;4;6;1;0;6;9;1;5;4;5;1;1;0;3;7;0
6866;23/3/2014;1969;35924;4;6;1;1;56;8;0;14;2;3;1;1;0;3;5;0
1665;23/9/2013;1964;64140;5;3;0;2;71;1459;0;61;0;15;5;2;5;6;5;0
6575;27/10/2012;1981;56386;3;6;1;1;51;230;48;214;13;32;8;9;1;7;9;0
3829;10/12/2013;1979;24594;2;6;1;0;94;1;3;6;10;0;1;1;0;3;5;0
3091;2/5/2014;1981;75774;1;6;1;0;27;340;21;134;258;14;1;7;5;8;4;0
10141;10/5/2013;1960;39228;4;3;0;0;1;7;1;6;0;3;1;0;0;3;4;0
5177;12/12/2013;1974;58494;4;4;0;1;56;298;7;68;4;0;2;6;2;6;6;0
7005;16/6/2014;1981;58684;3;5;0;0;71;479;35;179;28;7;1;5;3;12;2;0
6409;18/5/2013;1967;57136;3;3;0;0;18;267;140;599;34;12;1;7;5;7;6;0
7485;7/5/2014;1950;56551;5;7;1;1;48;67;4;32;17;2;3;2;1;4;4;0
8079;26/2/2014;1982;22448;3;4;1;0;86;3;1;8;23;2;3;2;1;3;3;0
8395;20/8/2012;1961;82014;3;5;0;0;48;980;37;265;35;163;1;3;6;12;6;0
10352;7/9/2012;1963;34213;3;7;1;1;2;50;4;28;6;3;3;3;1;2;9;0
4931;29/4/2013;1977;157146;3;6;0;0;13;1;0;1725;2;1;0;0;28;0;1;0
13;22/7/2013;1947;25358;5;7;0;1;57;19;0;5;0;0;2;1;0;3;6;0
1834;8/3/2014;1978;35544;4;5;1;0;77;30;5;23;4;1;1;2;0;3;7;0
2285;28/5/2013;1954;36634;4;6;0;1;0;213;9;76;4;3;3;5;2;5;7;0
2295;2/2/2014;1954;62670;5;4;0;1;57;539;30;92;80;46;1;5;3;13;3;0
1378;24/7/2013;1972;50334;1;6;0;1;24;284;16;160;84;16;6;7;4;6;6;0
2781;23/6/2014;1981;72066;3;5;0;0;55;1003;34;536;134;51;1;4;6;6;2;0
1165;2/5/2013;1958;50729;5;5;1;1;62;239;13;143;45;4;9;6;2;7;6;0
1404;15/5/2013;1968;34916;3;6;2;0;89;51;23;82;33;0;4;5;1;3;9;0
6457;29/5/2014;1976;64892;3;3;0;1;77;527;24;230;32;24;2;6;4;12;4;0
2639;10/1/2014;1966;43602;3;5;1;1;45;19;5;12;10;3;3;3;1;2;6;0
8299;11/9/2013;1989;33996;5;5;0;0;46;40;2;15;8;0;1;1;1;3;4;0
6437;19/6/2013;1985;41473;1;5;1;0;80;21;8;20;15;3;1;2;0;3;7;0
6912;20/8/2013;1967;63246;5;4;0;2;60;593;30;91;29;22;1;6;3;12;4;0
7327;29/12/2013;1959;36732;5;4;1;1;71;21;5;3;10;1;3;1;1;4;2;0
5299;19/11/2013;1970;69084;5;4;1;0;43;1181;107;199;39;30;2;7;3;13;8;0
4127;22/2/2013;1967;77766;5;4;0;1;97;1004;59;265;115;59;2;11;10;11;6;0
8143;30/7/2013;1985;37929;5;5;0;0;49;202;2;46;3;2;2;4;2;5;7;0
1964;5/9/2013;1951;86610;3;6;0;0;66;446;107;768;33;196;1;5;6;6;2;0
3690;11/1/2013;1986;80141;4;4;0;0;20;1184;102;673;52;40;1;7;4;10;6;0
3433;3/6/2013;1955;72635;1;4;0;0;54;390;22;323;104;35;1;6;8;6;3;0
3389;22/11/2012;1970;69016;3;4;0;1;61;726;53;363;123;107;4;8;9;13;5;0
4712;28/11/2012;1991;20193;1;6;0;0;18;8;8;22;24;11;1;1;1;4;4;0
1170;25/3/2013;1975;27573;3;4;1;0;45;50;15;110;39;15;4;5;1;4;8;0
6347;27/6/2013;1979;15862;2;5;1;0;26;1;1;4;11;9;1;1;0;3;8;0
4065;12/2/2013;1976;49544;5;4;1;0;0;308;0;73;0;0;2;5;1;8;7;0
8230;23/1/2014;1980;33228;3;4;1;0;28;22;2;31;7;4;1;2;0;3;7;0
1215;8/10/2013;1978;70440;3;6;0;0;49;690;117;499;76;102;1;5;10;7;3;0
5939;17/1/2014;1971;38232;3;6;1;1;84;43;5;28;7;6;4;3;1;3;5;0
2156;3/11/2012;1955;22554;5;4;1;1;38;27;0;10;0;0;4;2;0;4;5;0
7788;4/6/2014;1983;23536;5;4;1;0;53;6;0;3;0;0;1;0;0;3;3;0
10323;25/10/2013;1952;49413;3;4;0;1;88;205;7;41;3;2;2;4;2;5;5;0
7947;25/3/2014;1969;42231;3;4;1;1;99;24;0;8;0;1;1;1;0;3;5;0
1891;8/8/2012;1980;78789;4;3;0;0;12;667;50;850;21;83;1;4;6;5;2;0
2570;23/7/2013;1968;56534;3;6;0;1;35;691;7;61;10;0;4;10;4;7;8;0
9256;4/1/2013;1971;58350;3;5;0;1;5;493;26;206;116;80;4;8;3;12;6;0
295;19/7/2013;1989;81217;3;5;0;0;77;493;70;324;146;40;1;3;7;11;1;0
7397;19/7/2013;1951;49090;3;5;0;1;45;494;5;82;7;0;3;7;2;9;7;0
6349;6/7/2013;1987;61787;4;3;0;0;71;621;73;414;78;48;1;8;4;6;5;0
10790;19/2/2013;1985;18169;5;4;1;0;40;9;0;5;0;0;1;1;0;2;8;0
10398;27/8/2012;1981;24336;1;5;1;0;82;1;6;2;8;2;1;1;0;2;7;0
2431;31/12/2012;1990;18222;3;4;0;0;70;12;4;19;12;6;1;2;0;3;8;0
550;23/5/2013;1952;62335;3;3;0;1;87;243;131;217;85;6;2;3;3;13;2;0
1890;19/9/2012;1971;42033;1;6;1;1;95;11;1;4;2;0;1;1;0;2;7;0
10742;27/2/2013;1983;86580;5;4;0;0;72;532;21;127;26;20;0;4;2;5;1;0
10356;22/9/2012;1957;41437;5;3;1;1;5;29;0;2;0;0;1;1;0;3;7;0
4676;5/3/2014;1951;73705;4;7;0;2;86;612;91;520;258;107;2;9;6;8;5;0
8852;31/8/2012;1976;61064;3;4;0;1;80;387;126;342;0;45;5;8;4;11;6;0
3565;30/3/2014;1955;38452;4;4;1;1;62;56;0;14;0;0;3;3;0;3;7;0
5294;20/11/2013;1989;18358;3;5;1;0;49;6;8;19;16;4;3;3;0;4;7;0
1958;21/3/2014;1973;55012;5;6;0;1;85;582;0;65;0;0;6;8;2;9;5;0
7349;2/10/2012;1973;9722;2;6;1;0;7;6;17;16;6;16;4;3;1;3;8;0
8799;23/9/2013;1984;38175;5;4;1;0;6;70;6;69;2;3;3;3;1;4;7;0
1351;20/9/2012;1956;58656;4;6;0;1;25;962;12;194;16;24;4;7;8;13;6;0
1045;16/8/2012;1965;52117;3;6;0;1;55;112;10;107;30;0;2;5;2;4;7;0
7732;2/1/2014;1978;64813;3;4;1;0;81;293;0;124;179;97;1;7;2;10;5;0
8070;1/3/2014;1973;54222;5;4;0;1;98;199;12;31;3;12;1;3;3;5;3;0
477;17/6/2014;1986;83512;3;4;0;0;31;1060;61;835;80;20;1;4;7;10;1;0
7832;28/8/2013;1959;77520;4;4;0;1;30;940;44;396;0;88;1;8;7;7;4;0
2202;9/4/2013;1978;41154;3;6;0;1;98;44;2;11;2;3;1;1;0;4;5;0
7396;10/11/2012;1966;80398;3;4;0;0;92;342;51;936;207;35;1;5;8;12;3;0
4055;29/5/2014;1992;18746;2;5;1;0;41;2;10;11;12;9;2;3;0;3;6;0
10340;13/11/2012;1984;35196;3;6;1;0;68;75;12;141;43;39;6;6;1;5;8;0
10091;20/5/2013;1956;60230;3;5;0;1;78;520;20;367;39;81;2;6;3;6;5;0
7629;8/5/2014;1977;22108;3;4;1;1;46;5;3;9;6;2;2;2;0;3;7;0
